AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2013/2014;8301;Messina;LM-63;Scienze delle Pubbliche Amministrazioni e per la Cooperazione allo Sviluppo;83;83048;5;F;16
2013/2014;8301;Messina;LM-84;Scienze Storiche: Societa, Culture e Istituzioni d'Europa;83;83048;3;M;16
2013/2014;8301;Messina;LM-85;Scienze Pedagogiche;83;83048;1;M;16
2013/2014;8701;Catania;9;Ingegneria Elettronica;87;87015;12;F;16
2013/2014;8701;Catania;42/S;Lingue e Culture Europee ed Extraeuropee;88;88009;4;F;16
2013/2014;8701;Catania;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);87;87015;14;M;16
2013/2014;9001;Sassari;1;Biotecnologie;90;90064;9;M;16
2013/2014;8701;Catania;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);87;87015;14;F;16
2013/2014;9001;Sassari;19;Scienze dell'Amministrazione e Gestione delle Risorse Umane;90;90064;5;F;16
2013/2014;8701;Catania;LM-37;Lingue e Culture Europee ed Extraeuropee;87;87015;4;M;16
2013/2014;8701;Catania;LM-27;Ingegneria delle Telecomunicazioni;87;87015;12;F;16
2013/2014;8701;Catania;LM-18;Informatica;87;87015;10;F;16
2013/2014;9001;Sassari;99999;Scienze biologiche;90;90064;9;F;16
2013/2014;9001;Sassari;99999;Scienze politiche;90;90064;5;F;16
2013/2014;9001;Sassari;99999;Scienze politiche;90;90064;5;M;16
2013/2014;9201;Cagliari;31;Scienze Giuridiche;92;92009;8;M;16
2013/2014;9201;Cagliari;4;Edilizia;92;92009;11;F;16
2013/2014;9201;Cagliari;10;Elettrica;92;92009;12;M;16
2013/2014;9201;Cagliari;12;Bioecologia Applicata;92;92009;9;M;16
2013/2014;9201;Cagliari;99999;Pedagogia;92;92009;1;F;16
2013/2014;9201;Cagliari;L-9;Ingegneria Elettrica;92;92009;12;F;16
2013/2014;9201;Cagliari;LM-17;Fisica;92;92009;9;F;16
2013/2014;9201;Cagliari;LM-60;Scienze della Natura;92;92009;9;M;16
2013/2014;9201;Cagliari;LM-85 bis;Scienze della Formazione Primaria;92;92009;1;M;16
2013/2014;9201;Cagliari;LM-85;Pedagogia;92;92009;1;F;16
2012/2013;101;Torino;11;Lingue e Letterature Moderne;1;1272;4;M;16
2012/2013;101;Torino;56/S;Programmazione e Gestione dei Servizi Educativi e Formativi;1;1272;1;F;16
2012/2013;101;Torino;34;Scienze e Tecniche Psicologiche;1;1272;6;M;16
2012/2013;101;Torino;17;Economia Aziendale;5;5005;7;M;16
2012/2013;101;Torino;24;Informazione Scientifica sul Farmaco;1;1272;9;F;16
2012/2013;101;Torino;24;Informazione Scientifica sul Farmaco;1;1272;9;M;16
2012/2013;101;Torino;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);1;1272;14;M;16
2012/2013;101;Torino;99999;Discipline dell'arte, della musica e dello spettacolo;1;1272;2;M;16
2012/2013;101;Torino;LM-7;Biotecnologie Vegetali;1;1120;9;M;16
2012/2013;101;Torino;SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);1;1272;14;M;16
2012/2013;101;Torino;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);1;1120;14;F;16
2012/2013;102;Torino Politecnico;4;Architettura per il Progetto;4;4130;11;F;16
2012/2013;102;Torino Politecnico;4;Architettura per il progetto;4;4130;11;M;16
2012/2013;102;Torino Politecnico;8;Ingegneria Civile per la Gestione delle Acque;4;4130;11;M;16
2012/2013;102;Torino Politecnico;4;Storia e Conservazione dei Beni Architettonici e Ambientali (II Fac. Arch.) Sede di Torino;1;1272;11;M;16
2012/2013;102;Torino Politecnico;4/S;Architettura (Costruzione);1;1272;11;F;16
2012/2013;1001;Genova;27;Scienze Ambientali;10;10025;9;F;16
2012/2013;1001;Genova;17;Economia Aziendale;8;8031;7;M;16
2012/2013;1001;Genova;10;Ingegneria Nautica;11;11015;12;F;16
2012/2013;201;Piemonte Orientale;LM-88;Societa e Sviluppo Locale;6;6003;5;F;16
2012/2013;201;Piemonte Orientale;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);3;3106;14;M;16
2012/2013;1001;Genova;L-9;Ingegneria Elettrica;10;10025;12;F;16
2012/2013;1001;Genova;99999;Filosofia;10;10025;3;F;16
2012/2013;1001;Genova;99999;Economia e commercio;8;8031;7;F;16
2012/2013;1001;Genova;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);10;10025;14;M;16
2012/2013;1001;Genova;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);8;8031;14;M;16
2012/2013;1202;Insubria;2;Discipline Giuridiche;13;13075;8;F;16
2012/2013;1202;Insubria;2;Discipline Giuridiche;13;13075;8;M;16
2012/2013;1202;Insubria;L-32;Scienze dell'Ambiente e della Natura;13;13075;9;F;16
2012/2013;1501;Milano;26;Sicurezza dei Sistemi e delle Reti Informatiche;19;19035;10;F;16
2012/2013;1501;Milano;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);15;15146;14;M;16
2012/2013;1501;Milano;L-12;Mediazione Linguistica e Culturale Applicata all'Ambito Economico, Giuridico e Sociale;15;15146;4;M;16
2012/2013;1504;Milano Cattolica;18;Scienze dell'Educazione;15;15146;1;M;16
2012/2013;1501;Milano;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15189;14;F;16
2012/2013;1501;Milano;SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia );15;15146;14;F;16
2012/2013;1501;Milano;SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);15;15146;14;F;16
2012/2013;1501;Milano;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);15;15146;14;F;16
2012/2013;1501;Milano;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15118;14;F;16
2012/2013;1501;Milano;L-31;Informatica Musicale;15;15146;10;F;16
2012/2013;1502;Milano Politecnico;4;Architettura Ambientale;15;15146;11;M;16
2012/2013;1502;Milano Politecnico;8;Ingegneria per l'Ambiente e il Territorio;15;15146;11;M;16
2012/2013;1504;Milano Cattolica;17;Economia e Gestione dei Servizi;58;58091;7;M;16
2012/2013;1503;Milano Bocconi;28;Economia e Scienze Sociali;15;15146;7;F;16
2012/2013;1503;Milano Bocconi;28;Economia e Scienze Sociali;15;15146;7;M;16
2012/2013;1504;Milano Cattolica;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);70;70006;14;F;16
2012/2013;1504;Milano Cattolica;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);58;58091;14;F;16
2012/2013;1504;Milano Cattolica;99999;Filosofia;15;15146;3;M;16
2012/2013;1504;Milano Cattolica;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);58;58034;14;F;16
2012/2013;1509;Milano Bicocca;34;Discipline della Ricerca Psicologico - Sociale;15;15146;6;M;16
2012/2013;1509;Milano Bicocca;27;Scienze e Tecnologie per l'Ambiente;15;15146;9;M;16
2012/2013;1505;Milano IULM;LM-94;Traduzione Specialistica e Interpretariato di Conferenza;15;15146;4;M;16
2012/2013;1601;Bergamo;99999;Economia e commercio;16;16024;7;F;16
2012/2013;1701;Brescia;8;Ingegneria Civile;17;17029;11;F;16
2012/2013;1801;Pavia;L-10;Antichita Classiche e Orientali;18;18110;3;M;16
2012/2013;1801;Pavia;99999;Scienze politiche;18;18110;5;M;16
2012/2013;1701;Brescia;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);19;19036;14;F;16
2012/2013;1701;Brescia;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);17;17067;14;M;16
2012/2013;1801;Pavia;1;Biotecnologie;18;18110;9;M;16
2012/2013;2101;Bolzano;L-20;Corso di Laurea in Scienze della Comunicazione Plurilingue;21;21011;5;M;16
2012/2013;2101;Bolzano;LM-85 bis;Scienze della Formazione Primaria;21;21011;1;M;16
2012/2013;2201;Trento;25;Fisica;22;22205;9;M;16
2012/2013;2201;Trento;LM-77;International Management - Management Internazionale;22;22205;7;M;16
2012/2013;2201;Trento;LM-27;Ingegneria delle Telecomunicazioni;22;22205;12;F;16
2012/2013;2301;Verona;5;Lettere;23;23091;3;M;16
2012/2013;2301;Verona;99999;Giurisprudenza;23;23091;8;M;16
2012/2013;2301;Verona;LM/SNT1;Scienze Infermieristiche e Ostetriche;23;23091;14;M;16
2012/2013;2701;Ca' Foscari Venezia;L-27;Chimica;27;27042;9;F;16
2012/2013;2701;Ca' Foscari Venezia;L-33;Economia e Gestione dei Servizi Turistici;27;27042;7;M;16
2012/2013;2701;Ca' Foscari Venezia;95/S;Storia delle Arti e Conservazione dei Beni Artistici;27;27042;2;F;16
2012/2013;2701;Ca' Foscari Venezia;99999;Lingue e civiltà orientali;27;27042;4;F;16
2012/2013;2801;Padova;13;Storia e Tutela dei Beni Culturali;28;28060;2;M;16
2012/2013;2801;Padova;17;Economia Aziendale;28;28060;7;F;16
2012/2013;2801;Padova;18;Formatore nelle Organizzazioni;28;28060;1;F;16
2012/2013;2801;Padova;22/S;Giurisprudenza;26;26086;8;M;16
2012/2013;2801;Padova;22/S;Giurisprudenza;28;28060;8;M;16
2012/2013;2801;Padova;52/S;Odontoiatria e Protesi Dentaria;28;28060;14;F;16
2012/2013;2801;Padova;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);26;26012;14;M;16
2012/2013;2801;Padova;L-14;Diritto dell'Economia e Governo delle Organizzazioni;29;29041;8;M;16
2012/2013;2801;Padova;LM-6;Biologia Marina;27;27008;9;F;16
2012/2013;2801;Padova;L-39;Servizio Sociale;28;28060;14;M;16
2012/2013;2801;Padova;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);26;26021;14;M;16
2012/2013;3001;Udine;8;Ingegneria dell'Ambiente e delle Risorse;30;30129;11;F;16
2012/2013;3001;Udine;9;Ingegneria Gestionale dell'Informazione;30;30129;12;M;16
2012/2013;3001;Udine;20;Viticoltura ed Enologia;30;30129;13;M;16
2012/2013;3001;Udine;34/S;Ingegneria Gestionale;30;30129;12;M;16
2012/2013;3001;Udine;28;Economia e Commercio;30;30129;7;M;16
2012/2013;3201;Trieste;11;Lingue e Culture Straniere Moderne;32;32006;4;M;16
2012/2013;3201;Trieste;99999;Farmacia;32;32006;14;F;16
2012/2013;3201;Trieste;LM-29;Ingegneria Elettronica e delle Telecomunicazioni;32;32006;12;M;16
2012/2013;3201;Trieste;L-14;Scienze dei Servizi Giuridici per l'Impresa, le Organizzazioni Pubbliche ed il Lavoro;32;32006;8;M;16
2012/2013;3201;Trieste;99999;Scienze della comunicazione;32;32006;5;M;16
2012/2013;3201;Trieste;LM-81;Cooperazione Interculturale allo Sviluppo;32;32006;5;M;16
2012/2013;3401;Parma;29;Studi Filosofici;34;34027;3;F;16
2012/2013;3401;Parma;31;Scienze Giuridiche;34;34027;8;M;16
2012/2013;3401;Parma;9;Ingegneria Informatica;34;34027;12;F;16
2012/2013;3401;Parma;99999;Medicina veterinaria;34;34027;13;M;16
2012/2013;3401;Parma;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);34;34027;14;M;16
2012/2013;3601;Modena e Reggio Emilia;17;Marketing e Organizzazione d'Impresa;35;35033;7;F;16
2012/2013;3401;Parma;SNT3;Corso di Laurea in Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);34;34027;14;M;16
2012/2013;3401;Parma;LM-89;Storia, Critica e Organizzazione delle Arti e dello Spettacolo;34;34027;2;F;16
2012/2013;3601;Modena e Reggio Emilia;10;Ingegneria dei Materiali;36;36023;12;M;16
2012/2013;3401;Parma;LM-27;Communication Engineering - Ingegneria delle Telecomunicazioni;34;34027;12;M;16
2012/2013;3401;Parma;LM-6;Ecologia e Conservazione della Natura;34;34027;9;M;16
2012/2013;3401;Parma;LM-6;Biologia Molecolare;34;34027;9;M;16
2012/2013;3401;Parma;LM-74;Scienze e Tecnologie Geologiche;34;34027;9;M;16
2012/2013;3601;Modena e Reggio Emilia;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);36;36023;14;F;16
2012/2013;3601;Modena e Reggio Emilia;LM-32;Ingegneria Informatica;36;36023;12;F;16
2012/2013;3601;Modena e Reggio Emilia;LM-85 bis;Scienze della Formazione Primaria;35;35033;1;M;16
2012/2013;3701;Bologna;20;Scienze del Territorio e dell'Ambiente Agro-Forestale;37;37006;13;M;16
2012/2013;3701;Bologna;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);37;37006;14;F;16
2012/2013;3701;Bologna;27;Scienze Naturali;37;37006;9;F;16
2012/2013;3701;Bologna;23;Dams;37;37006;2;M;16
2012/2013;3701;Bologna;38;Storia, Culture e Civilta' Orientali;37;37006;3;F;16
2012/2013;3701;Bologna;L-27;Chimica e Tecnologie per l'Ambiente e per i Materiali;39;39010;9;F;16
2012/2013;3801;Ferrara;29;Filosofia;38;38008;3;M;16
2012/2013;3801;Ferrara;21;Chimica;38;38008;9;M;16
2012/2013;3801;Ferrara;31;Scienze Giuridiche - Sede di Rovigo;29;29041;8;M;16
2012/2013;3801;Ferrara;33;Scienze Motorie;38;38008;15;F;16
2012/2013;3801;Ferrara;1;Biotecnologie;38;38008;9;M;16
2012/2013;3801;Ferrara;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);38;38008;14;F;16
2012/2013;4101;Urbino;LM-38;Comunicazione Interculturale d'Impresa;41;41067;4;F;16
2012/2013;4201;Marche;4/S;Ingegneria Edile;42;42002;11;M;16
2012/2013;4201;Marche;28;Economia del Territorio e del Turismo;42;42002;7;M;16
2012/2013;4201;Marche;10;Ingegneria Logistica e della Produzione;109;109006;12;M;16
2012/2013;4301;Macerata;13;Conservazione e Gestione dei Beni Culturali;109;109006;2;F;16
2012/2013;4301;Macerata;L-39;Teorie, Culture e Tecniche per il Servizio Sociale;43;43023;14;M;16
2012/2013;4302;Camerino;L-31;Informatica;43;43007;10;F;16
2012/2013;4302;Camerino;LM-40;Matematica e Applicazioni;43;43007;9;M;16
2012/2013;4801;Firenze;17;Economia Aziendale;47;47014;7;M;16
2012/2013;4801;Firenze;39;Scienze Turistiche;47;47014;7;F;16
2012/2013;4801;Firenze;7;Urbanistica e Pianificazione Territoriale e Ambientale;48;48014;11;M;16
2012/2013;4801;Firenze;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);48;48017;14;F;16
2012/2013;4801;Firenze;LM-09;Biotecnologie Mediche e Farmaceutiche;48;48017;9;M;16
2012/2013;4801;Firenze;LM-62;Analisi e Politiche dello Sviluppo Locale e Regionale;48;48017;5;F;16
2012/2013;4801;Firenze;LM-62;Analisi e Politiche dello Sviluppo Locale e Regionale;48;48017;5;M;16
2012/2013;5001;Pisa;21;Scienze e Tecnologie Chimiche per l'Industria e l'Ambiente;50;50026;9;M;16
2012/2013;5001;Pisa;26/S;Ingegneria Biomedica;50;50026;12;F;16
2012/2013;5001;Pisa;28/S;Ingegneria Idraulica, dei Trasporti e del Territorio;50;50026;11;F;16
2012/2013;5001;Pisa;36/S;Ingegneria Meccanica;50;50026;12;M;16
2012/2013;5001;Pisa;DS1;Scienze Marittime e Navali;49;49009;5;F;16
2012/2013;5201;Siena;41;Conservazione, Gestione e Comunicazione dei Beni Archeologici;53;53011;9;F;16
2012/2013;5201;Siena;2/S;Archeologia;52;52032;3;F;16
2012/2013;5201;Siena;24;Scienza e Tecnologia dei Prodotti Cosmetici ed Erboristici;52;52032;9;F;16
2012/2013;5201;Siena;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);52;52032;14;M;16
2012/2013;5401;Perugia;12;Corso di Laurea in Scienze Biologiche;54;54039;9;M;16
2012/2013;5401;Perugia;13;Scienze dei Beni Archeologici e Antropologici;54;54039;2;M;16
2012/2013;5201;Siena;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);53;53011;14;F;16
2012/2013;5201;Siena;LM-75;Ecotossicologia e Sostenibilita Ambientale;52;52032;9;F;16
2012/2013;5401;Perugia;LM-68;Scienze e Tecniche dell'Attivita Sportiva;54;54039;15;M;16
2012/2013;5401;Perugia;L-8;Ingegneria Gestionale e dell'Informazione;55;55032;12;F;16
2012/2013;5401;Perugia;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);54;54018;14;F;16
2012/2013;5401;Perugia;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);54;54039;14;M;16
2012/2013;5601;Tuscia;20;Scienze e Tecnologie Agrarie;56;56059;13;F;16
2012/2013;5601;Tuscia;20;Tecnologie Alimentari;56;56059;13;M;16
2012/2013;5601;Tuscia;L-25;Scienze e Tecnologie Agrarie e Ambientali;56;56059;13;F;16
2012/2013;5601;Tuscia;41;Tecnologie per la Conservazione e il Restauro dei Beni Culturali;56;56059;9;F;16
2012/2013;5801;Roma La Sapienza;28;Economia del Turismo e delle Risorse;58;58091;7;F;16
2012/2013;5801;Roma La Sapienza;19;Scienze dell'Amministrazione;58;58091;5;F;16
2012/2013;5801;Roma La Sapienza;13/S;Editoria e Scrittura;58;58091;5;F;16
2012/2013;5801;Roma La Sapienza;34;Discipline della Ricerca Psicologico-Sociale;58;58091;6;M;16
2012/2013;5801;Roma La Sapienza;37;Statistica e Tecnologie dell'Informazione;58;58091;9;M;16
2012/2013;5801;Roma La Sapienza;99999;Lingue e civiltà orientali;58;58091;4;F;16
2012/2013;5801;Roma La Sapienza;5;Lettere Classiche;58;58091;3;M;16
2012/2013;5801;Roma La Sapienza;58/S;Formazione Comunicazione e Innovazione nei Contesti Sociali e Organizzativi;58;58091;6;F;16
2012/2013;5801;Roma La Sapienza;LM-59;Comunicazione della Conoscenza per le Imprese e le Organizzazioni;58;58091;5;F;16
2012/2013;5801;Roma La Sapienza;LM-32;Intelligenza Artificiale e Robotica;58;58091;12;F;16
2012/2013;5801;Roma La Sapienza;LM/SNT3;Scienze delle Professioni Sanitarie Tecniche Diagnostiche;56;56059;14;F;16
2012/2013;5801;Roma La Sapienza;LM/SNT4;Scienze delle Professioni Sanitarie della Prevenzione;58;58091;14;F;16
2012/2013;5801;Roma La Sapienza;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;58;58091;14;M;16
2012/2013;5801;Roma La Sapienza;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);60;60074;14;M;16
2012/2013;5801;Roma La Sapienza;L/SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);56;56059;14;M;16
2012/2013;5801;Roma La Sapienza;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);58;58091;14;F;16
2012/2013;5801;Roma La Sapienza;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);58;58091;14;F;16
2012/2013;5801;Roma La Sapienza;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);58;58091;14;M;16
2012/2013;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);60;60019;14;M;16
2012/2013;5801;Roma La Sapienza;LM-82;Scienze Statistiche ed Economiche;58;58091;9;M;16
2012/2013;5801;Roma La Sapienza;SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);56;56059;14;F;16
2012/2013;5801;Roma La Sapienza;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);60;60038;14;F;16
2012/2013;5802;Roma Tor Vergata;1;Biotecnologie;58;58091;9;M;16
2012/2013;5802;Roma Tor Vergata;13;Scienze dei Beni Culturali;58;58091;2;M;16
2012/2013;5802;Roma Tor Vergata;28;Economia dei Beni Culturali e della Comunicazione;58;58091;7;F;16
2012/2013;5802;Roma Tor Vergata;8;Ingegneria Civile;58;58091;11;M;16
2012/2013;5802;Roma Tor Vergata;LM-23;Ingegneria Civile;58;58091;11;F;16
2012/2013;5802;Roma Tor Vergata;LM-39;Letteratura Italiana, Filologia Moderna e Linguistica;58;58091;4;F;16
2012/2013;5802;Roma Tor Vergata;LM-84;Scienze della Storia e del Documento;58;58091;3;F;16
2012/2013;5802;Roma Tor Vergata;LM-89;Storia dell'Arte;58;58091;2;M;16
2012/2013;5802;Roma Tor Vergata;LM-50;Dirigenza e Coordinamento di Servizi Formativi, Scolastici e Socioeducativi;58;58091;1;M;16
2012/2013;5803;Roma LUMSA;19;Scienze dell'Amministrazione;58;58091;5;M;16
2012/2013;5802;Roma Tor Vergata;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);58;58091;14;F;16
2012/2013;5807;Roma Tre;29;Filosofia;58;58091;3;F;16
2012/2013;5807;Roma Tre;LM-92;Teorie della Comunicazione;58;58091;5;M;16
2012/2013;5808;Roma Biomedico;LM-22;Ingegneria Chimica per Lo Sviluppo Sostenibile;58;58091;12;M;16
2012/2013;5812;Roma Europea;LM-56;Economia, Management e Finanza;58;58091;7;F;16
2012/2013;6301;Napoli Federico II;38/S;Corso di Laurea Specialistica in Ingegneria per l'Ambiente ed il Territorio;63;63049;11;M;16
2012/2013;6301;Napoli Federico II;38;Corso di Laurea in Storia;63;63049;3;F;16
2012/2013;6301;Napoli Federico II;21;Corso di Laurea in Chimica Industriale;63;63049;9;F;16
2012/2013;6301;Napoli Federico II;21;Corso di Laurea in Chimica;63;63049;9;F;16
2012/2013;6301;Napoli Federico II;99999;Informatica;63;63049;10;M;16
