AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2018/2019;5001;Pisa;99999;Ingegneria aeronautica;50;50026;12;M;8
2018/2019;5001;Pisa;99999;Ingegneria civile;50;50026;11;F;8
2018/2019;5001;Pisa;99999;Lingue e letterature straniere;50;50026;4;M;8
2018/2019;5001;Pisa;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);50;50026;14;M;8
2018/2019;5001;Pisa;LM-28;Ingegneria Elettrica;50;50026;12;F;8
2018/2019;5001;Pisa;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;50;50026;14;M;8
2018/2019;5001;Pisa;LM-14;Lingua e Letteratura Italiana;50;50026;3;F;8
2018/2019;5001;Pisa;LM-88;Sociologia e Politiche Sociali;50;50026;5;F;8
2018/2019;5001;Pisa;LM-81;Scienze per la Pace: Cooperazione Internazionale e Trasformazione dei Conflitti;50;50026;5;F;8
2018/2019;5401;Perugia;33;Corso di Laurea in Scienze Motorie e Sportive;54;54039;15;M;8
2018/2019;5201;Siena;LM-27;Electronics And Communications Engineering - Ingegneria Elettronica e delle Telecomunicazioni;52;52032;12;F;8
2018/2019;5201;Siena;28;Economia e Commercio;52;52032;7;M;8
2018/2019;5201;Siena;99999;Lettere;52;52032;3;F;8
2018/2019;5201;Siena;99999;Medicina e chirurgia;52;52032;14;F;8
2018/2019;5201;Siena;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);52;52032;14;M;8
2018/2019;5201;Siena;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);52;52032;14;M;8
2018/2019;5401;Perugia;LM-68;Scienze e Tecniche dello Sport e delle Attività Motorie Preventive e Adattate;54;54039;15;F;8
2018/2019;5401;Perugia;LM-29;Ingegneria Elettronica e delle Telecomunicazioni;54;54039;12;M;8
2018/2019;5401;Perugia;LM-74;Scienze e Tecnologie Geologiche;54;54039;9;F;8
2018/2019;5401;Perugia;LM-77;Amministrazione e Legislazione Aziendale;54;54039;7;F;8
2018/2019;5401;Perugia;LM-90;Integrazione Giuridica Europea e Diritti Umani;54;54039;5;F;8
2018/2019;5601;Tuscia;13;Beni Culturali;56;56059;2;F;8
2018/2019;5601;Tuscia;L-25;Scienze della Montagna;57;57016;13;F;8
2018/2019;5801;Roma La Sapienza;24;Informazione Scientifica sul Farmaco;58;58091;9;F;8
2018/2019;5801;Roma La Sapienza;34;Scienze e Tecniche Psicologiche dello Sviluppo e dell'Educazione;58;58091;6;F;8
2018/2019;5801;Roma La Sapienza;46/S;"Laurea Specialistica in Medicina e Chirurgia ""B""";58;58091;14;F;8
2018/2019;5801;Roma La Sapienza;52/S;Odontoiatria e Protesi Dentaria;58;58091;14;F;8
2018/2019;5801;Roma La Sapienza;46/S;Medicina e Chirurgia 1;58;58091;14;F;8
2018/2019;5801;Roma La Sapienza;99999;Filosofia;58;58091;3;F;8
2018/2019;5801;Roma La Sapienza;99999;Ingegneria delle telecomunicazioni;58;58091;12;M;8
2018/2019;5801;Roma La Sapienza;99999;Ingegneria edile-architettura;58;58091;11;F;8
2018/2019;5801;Roma La Sapienza;L/SNT1;Nursing;58;58091;14;M;8
2018/2019;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);59;59011;14;M;8
2018/2019;5801;Roma La Sapienza;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);58;58091;14;M;8
2018/2019;5801;Roma La Sapienza;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);58;58091;14;M;8
2018/2019;5801;Roma La Sapienza;L-11;Lingue e Letterature Moderne;58;58091;4;F;8
2018/2019;5801;Roma La Sapienza;L-24;Scienze e Tecniche Psicologiche per l'Intervento Clinico per la Persona, il Gruppo e le Istituzioni;58;58091;6;F;8
2018/2019;5801;Roma La Sapienza;L-24;Scienze e Tecniche Psicologiche per l'Analisi dei Processi Psichici nello Sviluppo e nella Salute;58;58091;6;F;8
2018/2019;5801;Roma La Sapienza;L-24;Discipline della Ricerca Psicologico-Sociale;58;58091;6;F;8
2018/2019;5801;Roma La Sapienza;LM-23;Ingegneria dei Sistemi di Trasporto;58;58091;11;F;8
2018/2019;5801;Roma La Sapienza;LM-51;Psicologia del Lavoro e delle Organizzazioni;58;58091;6;F;8
2018/2019;5802;Roma Tor Vergata;26;Informatica;58;58091;10;M;8
2018/2019;5801;Roma La Sapienza;LM-6;Genetica e Biologia Molecolare nella Ricerca di Base e Biomedica;58;58091;9;F;8
2018/2019;5801;Roma La Sapienza;LM-65;Spettacolo Teatrale, Cinematografico, Digitale: Teorie e Tecniche;58;58091;2;F;8
2018/2019;5802;Roma Tor Vergata;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;58;58091;14;M;8
2018/2019;5803;Roma LUMSA;L-11;Lingue e Culture Moderne;58;58091;4;F;8
2018/2019;5807;Roma Tre;4;Scienze dell'Architettura;58;58091;11;F;8
2018/2019;5807;Roma Tre;12;Scienze Biologiche;58;58091;9;F;8
2018/2019;5807;Roma Tre;99999;Scienze politiche;58;58091;5;F;8
2018/2019;5807;Roma Tre;LM-2;Scienze dell'Archeologia e Metodologie della Ricerca Storica-Archeologica;58;58091;3;M;8
2018/2019;5807;Roma Tre;LM-6;Biodiversita e Gestione degli Ecosistemi;58;58091;9;F;8
2018/2019;5807;Roma Tre;LM-64;Scienze delle Religioni;58;58091;3;F;8
2018/2019;5810;Roma Marconi - telematica;L-11;Lingue e Culture Moderne;58;58091;4;M;8
2018/2019;5810;Roma Marconi - telematica;L-21;Scienze Geo-Cartografiche, Estimative ed Edilizie;58;58091;11;F;8
2018/2019;5810;Roma Marconi - telematica;LM-30;Ingegneria Energetica e Nucleare;58;58091;12;F;8
2018/2019;5813;Roma UNINETTUNO - telematica;10;Ingegneria Gestionale;58;58091;12;F;8
2018/2019;5813;Roma UNINETTUNO - telematica;13;Operatore dei Beni Culturali;58;58091;2;M;8
2018/2019;6001;Cassino;6;Servizio Sociale;60;60019;14;F;8
2018/2019;5817;Roma Link Campus;LM-59;Tecnologie e Linguaggi della Comunicazione;58;58091;5;M;8
2018/2019;6201;Sannio;12;Scienze Biologiche;62;62008;9;F;8
2018/2019;6301;Napoli Federico II;4/S;Corso di Laurea Specialistica in Architettura;63;63049;11;F;8
2018/2019;6301;Napoli Federico II;39;Scienze del Turismo Ad Indirizzo Manageriale;63;63049;7;F;8
2018/2019;6301;Napoli Federico II;12;Corso di Laurea in Biologia Generale e Applicata;63;63049;9;M;8
2018/2019;6301;Napoli Federico II;99999;Ingegneria informatica;63;63049;12;M;8
2018/2019;6301;Napoli Federico II;6;Scienze del Servizio Sociale;63;63049;14;F;8
2018/2019;6301;Napoli Federico II;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);63;63049;14;M;8
2018/2019;6301;Napoli Federico II;L-15;Corso di Laurea Interfacolta in Scienze del Turismo Ad Indirizzo Manageriale;63;63049;7;F;8
2018/2019;6301;Napoli Federico II;L-26;Corso di Laurea in Tecnologie Alimentari;63;63059;13;M;8
2018/2019;6301;Napoli Federico II;L-34;Corso di Laurea in In Scienze Geologiche;63;63049;9;F;8
2018/2019;6301;Napoli Federico II;LM-73;Scienze Forestali ed Ambientali;63;63059;13;M;8
2018/2019;6301;Napoli Federico II;LM-87;Corso di Laurea Magistrale Interfacoltà in Servizio Sociale e Politiche Sociali;63;63049;14;M;8
2018/2019;6301;Napoli Federico II;LM-60;Corso di Laurea Magistrale in Scienze Naturali;63;63049;9;M;8
2018/2019;6301;Napoli Federico II;LM-7;Biotecnologie Agro-Ambientali e Alimentari;63;63059;9;M;8
2018/2019;6302;Napoli Parthenope;33;Scienze Motorie;76;76063;15;M;8
2018/2019;6302;Napoli Parthenope;LM-27;Ingegneria della Sicurezza dei Dati e delle Comunicazioni;63;63049;12;M;8
2018/2019;6303;Napoli L'Orientale;99999;Scienze internazionali e diplomatiche;63;63049;5;F;8
2018/2019;6303;Napoli L'Orientale;L-10;Lingue, Lettere e Culture Comparate;63;63049;3;F;8
2018/2019;6303;Napoli L'Orientale;11;Lingue e Culture dell'Asia e dell'Africa;63;63049;4;M;8
2018/2019;6303;Napoli L'Orientale;3;Linguaggi Multimediali e Informatica Umanistica;63;63049;4;M;8
2018/2019;6306;Napoli Vanvitelli;28;Economia e Commercio;61;61015;7;F;8
2018/2019;6306;Napoli Vanvitelli;31;Scienze Giuridiche;61;61083;8;M;8
2018/2019;6306;Napoli Vanvitelli;4;Scienze dell'Architettura;61;61005;11;M;8
2018/2019;6306;Napoli Vanvitelli;4/S;Architettura (U.E.);61;61005;11;F;8
2018/2019;6306;Napoli Vanvitelli;58/S;Psicologia dei Processi Cognitivi e del Recupero Funzionale;61;61022;6;F;8
2018/2019;6306;Napoli Vanvitelli;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);61;61022;14;F;8
2018/2019;6306;Napoli Vanvitelli;LM-09;Molecular Biotechnology;61;61022;9;F;8
2018/2019;6501;Salerno;19;Scienze del Governo e dell'Amministrazione;65;65052;5;M;8
2018/2019;6501;Salerno;17;Economia e Amministrazione delle Imprese;65;65052;7;M;8
2018/2019;6501;Salerno;99999;Ingegneria civile;65;65052;11;F;8
2018/2019;6501;Salerno;99999;Economia aziendale;65;65052;7;M;8
2018/2019;6501;Salerno;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);65;65116;14;M;8
2018/2019;6501;Salerno;11;Lingue e Modelli Culturali dell' Occidente;65;65052;4;F;8
2018/2019;6306;Napoli Vanvitelli;LM-29;Ingegneria Elettronica;61;61005;12;F;8
2018/2019;6306;Napoli Vanvitelli;LM-51;Psicologia Applicata;61;61022;6;M;8
2018/2019;6601;L'Aquila;17;Economia e Amministrazione delle Imprese;66;66049;7;F;8
2018/2019;6601;L'Aquila;8;Ingegneria per l'Ambiente ed il Territorio;66;66049;11;M;8
2018/2019;6601;L'Aquila;34;Scienze Psicologiche Applicate;66;66049;6;M;8
2018/2019;6601;L'Aquila;99999;Scienze biologiche;66;66049;9;F;8
2018/2019;6601;L'Aquila;99999;Economia e commercio;66;66049;7;M;8
2018/2019;6601;L'Aquila;L-24;Scienze dell'Investigazione;66;66049;6;M;8
2018/2019;6601;L'Aquila;LM-87;Progettazione e Gestione dei Servizi e degli Interventi Sociali ed Educativi;66;66049;14;M;8
2018/2019;6601;L'Aquila;LM-89;Beni Culturali;66;66049;2;M;8
2018/2019;6901;Chieti e Pescara;LM-15;Filologia, Linguistica e Tradizioni Letterarie;69;69022;3;M;8
2018/2019;6901;Chieti e Pescara;52/S;Corso di Laurea Specialistica in Odontoiatria e Protesi Dentaria;69;69022;14;M;8
2018/2019;7001;Molise;L-16;Scienze della Politica e della Amministrazione;94;94023;5;M;8
2018/2019;6901;Chieti e Pescara;LM-85;Scienze Pedagogiche;69;69022;1;M;8
2018/2019;7001;Molise;LM-73;Scienze e Tecnologie Forestali ed Ambientali;70;70006;13;F;8
2018/2019;7001;Molise;LM-49;Management del Turismo e dei Beni Culturali;70;70078;7;M;8
2018/2019;7101;Foggia;33;Scienze delle Attivita Motorie e Sportive;71;71024;15;M;8
2018/2019;7101;Foggia;99999;Medicina e chirurgia;71;71024;14;M;8
2018/2019;7201;Bari;17;Corso di Laurea in Marketing e Comunicazione;72;72006;7;F;8
2018/2019;7201;Bari;17;Corso di Laurea in Marketing e Comunicazione;72;72006;7;M;8
2018/2019;7201;Bari;99999;Economia aziendale;73;73027;7;F;8
2018/2019;7201;Bari;99999;Filosofia;72;72006;3;M;8
2018/2019;7201;Bari;99999;Scienze biologiche;72;72006;9;M;8
2018/2019;7201;Bari;11;Lingue e Letterature Straniere;72;72006;4;M;8
2018/2019;7201;Bari;L-30;Scienza e Tecnologia dei Materiali;72;72006;9;F;8
2018/2019;7201;Bari;LM-53;Scienza e Tecnologia dei Materiali;72;72006;12;M;8
2018/2019;7201;Bari;LM-86;Sicurezza degli Alimenti di Origine Animale e Salute;72;72048;13;F;8
2018/2019;7202;Bari Politecnico;10;Corso di Laurea in Ingegneria Elettrica;71;71024;12;M;8
2018/2019;7201;Bari;LM-60;Scienze della Natura e dell'Ambiente;72;72006;9;M;8
2018/2019;7202;Bari Politecnico;9;Corso di Laurea in Ingegneria delle Telecomunicazioni;72;72006;12;M;8
2018/2019;7202;Bari Politecnico;99999;Architettura;72;72006;11;F;8
2018/2019;7202;Bari Politecnico;99999;Ingegneria informatica;72;72006;12;M;8
2018/2019;7202;Bari Politecnico;L-7;Ingegneria dell'Ambiente;73;73027;11;F;8
2018/2019;7202;Bari Politecnico;L-7;Ingegneria Civile e Ambientale;73;73027;11;F;8
2018/2019;7202;Bari Politecnico;L-7;Ingegneria Civile;72;72006;11;F;8
2018/2019;7202;Bari Politecnico;LM-25;Ingegneria dell'Automazione;72;72006;12;F;8
2018/2019;7501;Salento;28;Economia e Finanza;75;75035;7;F;8
2018/2019;7501;Salento;28;Economia e Finanza;75;75035;7;M;8
2018/2019;7501;Salento;14;Scienze della Comunicazione;75;75035;5;M;8
2018/2019;7501;Salento;9;Ingegneria dell'Informazione;75;75035;12;M;8
2018/2019;7501;Salento;L-12;Lingue, Letterature e Comunicazione Interculturale;75;75035;4;F;8
2018/2019;7501;Salento;L-19;Teorie e Pratiche Educative;75;75035;1;M;8
2018/2019;7501;Salento;LM-20;Aerospace Engineering - Ingegneria Aerospaziale;74;74001;12;F;8
2018/2019;7601;Basilicata;17;Economia Aziendale;76;76063;7;F;8
2018/2019;7501;Salento;LM-90;Euro-Mediterranean Migration Policies And Governance;75;75035;5;M;8
2018/2019;7601;Basilicata;8;Ingegneria per l'Ambiente e il Territorio;76;76063;11;M;8
2018/2019;7601;Basilicata;20;Tecnologie Alimentari;76;76063;13;M;8
2018/2019;7601;Basilicata;LM-56;Economia delle Risorse Naturali e Culturali;76;76063;7;F;8
2018/2019;7601;Basilicata;LM-2;Archeologia e Studi Classici;76;76063;3;F;8
2018/2019;7601;Basilicata;L-7;Ingegneria Civile e Ambientale;77;77014;11;M;8
2018/2019;7801;Calabria;27;Scienze Naturali;78;78102;9;F;8
2018/2019;7801;Calabria;6;Scienze del Servizio Sociale;78;78102;14;F;8
2018/2019;7801;Calabria;9;Ingegneria Gestionale;78;78102;12;M;8
2018/2019;7801;Calabria;LM-11;Scienze e Tecnologie per la Conservazione e il Restauro dei Beni Culturali;78;78102;9;M;8
2018/2019;7801;Calabria;99999;Farmacia;78;78102;14;F;8
2018/2019;7801;Calabria;LM-52;Scienze Politiche e Relazioni Internazionali;78;78102;5;F;8
2018/2019;7801;Calabria;LM-60;Biodiversita e Sistemi Naturali;78;78102;9;F;8
2018/2019;7801;Calabria;LM-60;Biodiversita e Sistemi Naturali;78;78102;9;M;8
2018/2019;7901;Catanzaro;9;Ingegneria Informatica e Biomedica;79;79023;12;F;8
2018/2019;7901;Catanzaro;99999;Farmacia;79;79023;14;F;8
2018/2019;8001;Reggio Calabria;4;Scienze dell'Architettura;80;80063;11;F;8
2018/2019;8001;Reggio Calabria;4;Storia e Conservazione dei Beni Architettonici e Ambientali;80;80063;11;F;8
2018/2019;8001;Reggio Calabria;31;Scienze Giuridiche;80;80063;8;F;8
2018/2019;8201;Palermo;17;Economia Aziendale;82;82053;7;M;8
2018/2019;8201;Palermo;3;Traduzione, Italiano L2 e Interculturalita;82;82053;4;F;8
2018/2019;8201;Palermo;31;Scienze Giuridiche (Sede Pa);82;82053;8;F;8
2018/2019;8201;Palermo;LM-2;Archeologia;84;84001;3;M;8
2018/2019;8201;Palermo;LM-2;Archeologia;82;82053;3;F;8
2018/2019;8201;Palermo;LM-27;Ingegneria delle Telecomunicazioni;82;82053;12;M;8
2018/2019;8201;Palermo;L-42;Storia;82;82053;3;F;8
2018/2019;8201;Palermo;L-7;Ingegneria Civile;82;82053;11;M;8
2018/2019;8201;Palermo;LM-53;Ingegneria dei Biomateriali;82;82053;12;M;8
2018/2019;8201;Palermo;LM-59;Scienze della Comunicazione Pubblica, d'Impresa e Pubblicita;82;82053;5;M;8
2018/2019;8201;Palermo;LM-37;Lingue e Letterature: Interculturalità e Didattica;82;82053;4;M;8
2018/2019;8201;Palermo;LMR/02;Conservazione e Restauro dei Beni Culturali (Abilitante Ai Sensi del D.Lgs N.42/2004);82;82053;3;M;8
2018/2019;8301;Messina;2;Consulente del Lavoro;83;83048;8;F;8
2018/2019;8301;Messina;28;Economia del Turismo e dell'Ambiente;83;83048;7;F;8
2018/2019;8301;Messina;9;Ingegneria Elettronica;83;83048;12;M;8
2018/2019;8301;Messina;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);86;86014;14;M;8
2018/2019;8301;Messina;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);83;83048;14;M;8
2018/2019;8301;Messina;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);83;83048;14;M;8
2018/2019;8301;Messina;L-1;Beni Culturali;83;83048;2;F;8
2018/2019;8301;Messina;L-13;Biologia ed Ecologia Marina;83;83048;9;F;8
2018/2019;8301;Messina;L-16;Scienze dell'Amministrazione e dello Sviluppo Economico;83;83048;5;F;8
2018/2019;8301;Messina;L-20;Scienze della Comunicazione;89;89013;5;F;8
2018/2019;8301;Messina;L-34;Analisi e Gestione dei Rischi Naturali e Antropici;83;83048;9;F;8
2018/2019;8701;Catania;15;Politica e Relazioni Internazionali;87;87015;5;F;8
2018/2019;8701;Catania;20;Scienze e Tecnologie Agrarie Tropicali e Subtropicali;88;88009;13;M;8
2018/2019;8701;Catania;21;Chimica;87;87015;9;F;8
2018/2019;8701;Catania;25;Fisica;87;87015;9;M;8
2018/2019;8701;Catania;L-19;Scienze Educative per l'Infanzia;87;87015;1;F;8
2018/2019;8301;Messina;LM-65;Turismo e Spettacolo;83;83048;2;M;8
2018/2019;8601;Enna KORE;4/S;Architettura;86;86009;11;M;8
2018/2019;8701;Catania;LM-27;Ingegneria delle Telecomunicazioni;87;87015;12;F;8
2018/2019;9001;Sassari;L-8;Ingegneria Informatica;90;90064;12;F;8
2018/2019;9001;Sassari;12;Scienze Biologiche;90;90064;9;F;8
2018/2019;9001;Sassari;99999;Scienze politiche;90;90064;5;M;8
2018/2019;9001;Sassari;LM-87;Servizio Sociale e Politiche Sociali;90;90064;14;M;8
2018/2019;9001;Sassari;LM-78;Scienze Storiche e Filosofiche;90;90064;3;F;8
2018/2019;9001;Sassari;LM-61;Scienze dell'Alimentazione, Salute e Benessere dell'Uomo;90;90064;9;M;8
2018/2019;9001;Sassari;LM-70;Qualità e Sicurezza dei Prodotti Alimentari;95;95038;13;M;8
2018/2019;9001;Sassari;LM-59;Comunicazione e Pubbliche Amministrazioni;90;90064;5;F;8
2018/2019;9001;Sassari;LM-59;Comunicazione e Pubbliche Amministrazioni;90;90064;5;M;8
2018/2019;9201;Cagliari;33;Scienze Motorie;92;92009;15;F;8
2018/2019;9201;Cagliari;26;Informatica;92;92009;10;M;8
2018/2019;9201;Cagliari;28;Economia e Finanza;92;92009;7;F;8
2018/2019;9201;Cagliari;15;Scienze Politiche;92;92009;5;M;8
2018/2019;9201;Cagliari;4;Ingegneria Edile;92;92009;11;F;8
2018/2019;9201;Cagliari;4;Ingegneria Edile;92;92009;11;M;8
2018/2019;9201;Cagliari;99999;Ingegneria edile;92;92009;11;F;8
2018/2019;9201;Cagliari;99999;Ingegneria edile;92;92009;11;M;8
2018/2019;9201;Cagliari;LM-29;Ingegneria Elettronica;92;92009;12;F;8
2018/2019;9201;Cagliari;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;92;92009;14;F;8
2018/2019;9201;Cagliari;L-12;Lingue per la Mediazione Linguistica;92;92009;4;F;8
2018/2019;9201;Cagliari;LM-50;Scienze Pedagogiche e dei Servizi Educativi;92;92009;1;M;8
2018/2019;9201;Cagliari;LM-51;Psicologia dello Sviluppo e Dinamico-Relazionale;92;92009;6;F;8
2017/2018;101;Torino;L-1;Beni Culturali Archivistici e Librari;1;1272;2;F;8
2017/2018;101;Torino;L-18;Commercio Internazionale;1;1272;7;F;8
2017/2018;101;Torino;L-19;Scienze dell?Educazione;1;1272;1;M;8
2017/2018;101;Torino;95/S;Storia del Patrimonio Archeologico e Storico-Artistico;1;1272;2;F;8
2017/2018;101;Torino;99999;Materie letterarie;1;1272;3;M;8
2017/2018;101;Torino;15;Studi Internazionali;1;1272;5;F;8
2017/2018;101;Torino;17;Commercio Estero;1;1272;7;F;8
2017/2018;101;Torino;20;Scienze Forestali e Ambientali;1;1120;13;M;8
2017/2018;101;Torino;21;Chimica;1;1272;9;M;8
2017/2018;101;Torino;1/S;Antropologia Culturale ed Etnologia;1;1272;5;F;8
2017/2018;101;Torino;LM-15;Filologia, Letterature e Storia dell'Antichità;1;1272;3;M;8
2017/2018;101;Torino;LM-51;Psicologia;1;1272;6;F;8
2017/2018;101;Torino;LM-51;Psicologia dello Sviluppo e dell'Educazione;1;1272;6;F;8
2017/2018;101;Torino;LM-61;Scienze degli Alimenti e della Nutrizione Umana;1;1272;9;M;8
2017/2018;102;Torino Politecnico;10;Ingegneria Logistica e della Produzione;1;1272;12;F;8
2017/2018;101;Torino;SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);1;1272;14;M;8
2017/2018;102;Torino Politecnico;42;Progetto Grafico e Virtuale;1;1272;2;F;8
2017/2018;102;Torino Politecnico;42;Progetto Grafico e Virtuale;1;1272;2;M;8
2017/2018;101;Torino;LM-85 bis;Scienze della Formazione Primaria;4;4215;1;M;8
2017/2018;102;Torino Politecnico;9;Ingegneria del Cinema e dei Mezzi di Comunicazione;1;1272;12;M;8
2017/2018;102;Torino Politecnico;LM-29;Nanotecnologie per le Ict;1;1272;12;M;8
2017/2018;102;Torino Politecnico;LM-27;Ingegneria delle Telecomunicazioni;1;1272;12;M;8
2017/2018;102;Torino Politecnico;LM-29;Nanotechnologies For Icts;1;1272;12;F;8
2017/2018;201;Piemonte Orientale;12;Biologia;6;6003;9;F;8
2017/2018;201;Piemonte Orientale;46/S;Medicina e Chirurgia;3;3106;14;M;8
2017/2018;201;Piemonte Orientale;L-32;Scienze Ambientali e Gestione del Territorio;6;6003;9;M;8
2017/2018;701;Aosta;LM-85 bis;Scienze della Formazione Primaria;7;7003;1;M;8
2017/2018;1001;Genova;12;Scienze Biologiche;10;10025;9;F;8
2017/2018;1001;Genova;17;Economia Marittima e dei Trasporti;10;10025;7;M;8
2017/2018;1001;Genova;18;Esperto in Processi Formativi;10;10025;1;F;8
2017/2018;201;Piemonte Orientale;LM-88;Società e Sviluppo Locale;6;6003;5;F;8
2017/2018;1001;Genova;9;Ingegneria Informatica;10;10025;12;M;8
2017/2018;1001;Genova;8;Ingegneria Civile e Ambientale;10;10025;11;M;8
2017/2018;1001;Genova;4/S;Ingegneria Edile - Architettura;10;10025;11;F;8
2017/2018;1001;Genova;99999;Filosofia;10;10025;3;F;8
2017/2018;1001;Genova;L-18;Economia Aziendale;8;8031;7;M;8
2017/2018;1001;Genova;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);10;10025;14;M;8
